databaseId	name	imageUrl	cardBack	type	Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission	DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity	Range	Cunning	Weapons	Strength	Shields	gametext	HoF
ST2E-EN03173a	"Yelgrun Blunt Negotiator"	https://www.trekcc.org/2e/cardimages/ST2E-EN03173a.jpg	red_card_back	Personnel	"Yelgrun Blunt Negotiator"	"CA"	"ST2E-EN03173a"	"R"	"Y"	"3R173"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	""	""	"Vorta"	"Anthropology Archaeology Biology Diplomacy"	"4"	"4"	"5"	"5"	"4"	"4"	"Order - Kill your [Dom] non-Changeling present to make each player shuffle his or her hand and exchange it for an equal number of cards from the bottom of his or her deck."	"Y"
ST2E-EN03174	"B'Elanna Torres Creative Engineer"	https://www.trekcc.org/2e/cardimages/ST2E-EN03174.jpg	red_card_back	Personnel	"B'Elanna Torres Creative Engineer"	"CA"	"ST2E-EN03174"	"R"	"Y"	"3R174"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][Maq]"	""	""	""	"Human/Klingon"	"Astrometrics Engineer 2 Programming"	"5"	"5"	"6"	"6"	"6"	"6"	"When an opponent is about to discard a card from hand, you may place a card from your hand on top of your deck to randomly select that opponent's card from all eligible cards."	"Y"
ST2E-EN03175	"Jack Maladjusted Misfit"	https://www.trekcc.org/2e/cardimages/ST2E-EN03175.jpg	red_card_back	Personnel	"Jack Maladjusted Misfit"	"CA"	"ST2E-EN03175"	"R"	"Y"	"3R175"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[E]"	""	"Genetically Enhanced."	""	"Human"	"Anthropology Astrometrics Physics Programming"	"4"	"4"	"8"	"8"	"6"	"6"	"Order - Stop this personnel to name a card type, then reveal a random card from an opponent's hand. If it is that type, place it on top of its owner's deck."	"Y"
ST2E-EN03176	"Lauren Seductress"	https://www.trekcc.org/2e/cardimages/ST2E-EN03176.jpg	red_card_back	Personnel	"Lauren Seductress"	"CA"	"ST2E-EN03176"	"R"	"Y"	"3R176"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[E]"	""	"Genetically Enhanced."	""	"Human"	"Astrometrics Biology Geology"	"5"	"5"	"8"	"8"	"5"	"5"	"Order - Stop this personnel to reveal the top card of an opponent's dilemma pile. If that dilemma could have been faced at your completed mission, you may place it face up beneath that mission (it is overcome)."	"Y"
ST2E-EN03177	"Michael Eddington Traitor to Starfleet"	https://www.trekcc.org/2e/cardimages/ST2E-EN03177.jpg	red_card_back	Personnel	"Michael Eddington Traitor to Starfleet"	"CA"	"ST2E-EN03177"	"R"	"Y"	"3R177"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][DS9]"	""	""	""	"Human"	"Engineer Programming Security Treachery"	"3"	"3"	"6"	"6"	"6"	"6"	"Order - Return this personnel to his owner's hand to return an opponent's Leadership personnel present to his or her owner's hand."	"Y"
ST2E-EN03178	"Norah Satie Starfleet Investigator"	https://www.trekcc.org/2e/cardimages/ST2E-EN03178.jpg	red_card_back	Personnel	"Norah Satie Starfleet Investigator"	"CA"	"ST2E-EN03178"	"U"	"Y"	"3U178"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[E]"	""	"Admiral."	""	"Human"	"Anthropology Archaeology Diplomacy Intelligence Law Officer"	"6"	"6"	"5"	"5"	"4"	"4"	"For each mission you have completed, this personnel is attributes +1."	"Y"
ST2E-EN03179	"Patrick Idiot Savant"	https://www.trekcc.org/2e/cardimages/ST2E-EN03179.jpg	red_card_back	Personnel	"Patrick Idiot Savant"	"CA"	"ST2E-EN03179"	"U"	"Y"	"3U179"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[E]"	""	"Genetically Enhanced."	""	"Human"	"Anthropology Engineer Programming"	"5"	"5"	"8"	"8"	"4"	"4"	"Order - Stop this personnel to name a card type (except ship), then reveal the top card of an opponent's deck. If it is that type, place it on the bottom of that opponent's deck."	"Y"
ST2E-EN03180	"Reginald Barclay Reclusive Engineer"	https://www.trekcc.org/2e/cardimages/ST2E-EN03180.jpg	red_card_back	Personnel	"Reginald Barclay Reclusive Engineer"	"CA"	"ST2E-EN03180"	"R"	"Y"	"3R180"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][TNG]"	""	""	""	"Human"	"Engineer Physics Programming"	"5"	"5"	"6"	"6"	"5"	"5"	"Order - If this personnel is aboard a ship, discard two cards from hand to make it Range +2 until the end of this turn. You may do this only once each turn."	"Y"
ST2E-EN03181	"Sarina Douglas Cataleptic Conundrum"	https://www.trekcc.org/2e/cardimages/ST2E-EN03181.jpg	red_card_back	Personnel	"Sarina Douglas Cataleptic Conundrum"	"CA"	"ST2E-EN03181"	"U"	"Y"	"3U181"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[E]"	""	"Genetically Enhanced."	""	"Human"	"Exobiology Physics Programming Science"	"6"	"6"	"8"	"8"	"4"	"4"	"Order - Stop this personnel to place the bottom card of your deck on top of your deck."	"Y"
ST2E-EN03182	"Quark Resistance Informant"	https://www.trekcc.org/2e/cardimages/ST2E-EN03182.jpg	red_card_back	Personnel	"Quark Resistance Informant"	"CA"	"ST2E-EN03182"	"R"	"Y"	"3R182"	"Personnel"	"1"	""	""	""	""	""	"Ferengi"	"[TN]"	""	"Dissident."	""	"Ferengi"	"Acquisition Anthropology Diplomacy Programming"	"4"	"4"	"6"	"6"	"4"	"4"	"When you play this personnel, discard a card from hand. When this personnel is facing a dilemma, he may gain a skill from your Dissident present until the end of that dilemma. You may do this only once each turn."	"Y"
ST2E-EN03183	"Rom Undercover Spy"	https://www.trekcc.org/2e/cardimages/ST2E-EN03183.jpg	red_card_back	Personnel	"Rom Undercover Spy"	"CA"	"ST2E-EN03183"	"R"	"Y"	"3R183"	"Personnel"	"1"	""	""	""	""	""	"Ferengi"	"[Stf][TN]"	""	"Dissident. Thief. Waiter."	""	"Ferengi"	"Engineer Honor Physics"	"6"	"6"	"6"	"6"	"4"	"4"	"When you play this personnel, discard a card from hand. While this personnel is present with your Dissident, he gains Astrometrics, Enginner, and Programming."	"Y"
ST2E-EN03184	"Alexander Rozhenko Good Luck Charm"	https://www.trekcc.org/2e/cardimages/ST2E-EN03184.jpg	red_card_back	Personnel	"Alexander Rozhenko Good Luck Charm"	"CA"	"ST2E-EN03184"	"R"	"Y"	"3R184"	"Personnel"	"2"	""	""	""	""	""	"Klingon"	"[Stf]"	""	""	""	"Human/Klingon"	"Engineer Honor Officer Transporters"	"6"	"6"	"4"	"4"	"5"	"5"	"When you win an engagement involving this personnel, you may draw a card."	"Y"
ST2E-EN03185	"Darok Martok's Aide"	https://www.trekcc.org/2e/cardimages/ST2E-EN03185.jpg	red_card_back	Personnel	"Darok Martok's Aide"	"CA"	"ST2E-EN03185"	"R"	"Y"	"3R185"	"Personnel"	"2"	""	""	""	""	""	"Klingon"	"[Stf]"	""	""	""	"Klingon"	"Anthropology Exobiology Programming"	"6"	"6"	"5"	"5"	"4"	"4"	"When you play this personnel, you may draw a card for each of your [Kli] Leadership personnel present (limit three)."	"Y"
ST2E-EN03186	"Kor Noble Warrior to the End"	https://www.trekcc.org/2e/cardimages/ST2E-EN03186.jpg	red_card_back	Personnel	"Kor Noble Warrior to the End"	"CA"	"ST2E-EN03186"	"R"	"Y"	"3R186"	"Personnel"	"2"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	"Commander: I.K.S. Ning'tao."	""	"Klingon"	"Anthropology Honor Leadership"	"6"	"6"	"5"	"5"	"6"	"6"	"While this personnel is in an engagement, you may kill him to make the ship he is aboard attributes +3 until the end of this turn."	"Y"
ST2E-EN03187	"Larg Piece of Baktag"	https://www.trekcc.org/2e/cardimages/ST2E-EN03187.jpg	red_card_back	Personnel	"Larg Piece of Baktag"	"CA"	"ST2E-EN03187"	"U"	"Y"	"3U187"	"Personnel"	"2"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	""	""	"Klingon"	"Biology Officer Science Treachery"	"4"	"4"	"5"	"5"	"6"	"6"	"While this personnel is attempting a mission, he is attributes +1 for each Assault and Maneuver event you command (limit +3)."	"Y"
ST2E-EN03188	"Martok Leader of Destiny"	https://www.trekcc.org/2e/cardimages/ST2E-EN03188.jpg	red_card_back	Personnel	"Martok Leader of Destiny"	"CA"	"ST2E-EN03188"	"U"	"Y"	"3U188"	"Personnel"	"4"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	"Chancellor. Commander: I.K.S. Rotarran."	""	"Klingon"	"2 Honor 2 Leadership Officer"	"8"	"8"	"6"	"6"	"8"	"8"	"While this personnel is facing a dilemma, if you command an Assault or Maneuver event, each of your Honor Klingons present is attributes +1."	"Y"
ST2E-EN03189	"E'Tyshra"	https://www.trekcc.org/2e/cardimages/ST2E-EN03189.jpg	red_card_back	Personnel	"E'Tyshra"	"CA"	"ST2E-EN03189"	"C"	"N"	"3C189"	"Personnel"	"2"	""	""	""	""	""	"Non-Aligned"	"[Cmd]"	""	""	""	"T'Lani"	"Diplomacy Engineer Intelligence Leadership Treachery"	"4"	"4"	"5"	"5"	"4"	"4"	""	"Y"
ST2E-EN03190	"Jakin"	https://www.trekcc.org/2e/cardimages/ST2E-EN03190.jpg	red_card_back	Personnel	"Jakin"	"CA"	"ST2E-EN03190"	"C"	"N"	"3C190"	"Personnel"	"1"	""	""	""	""	""	"Non-Aligned"	"[Cmd]"	""	""	""	"T'Lani"	"Engineer Navigation Officer"	"5"	"5"	"5"	"5"	"5"	"5"	""	"Y"
ST2E-EN03192	"Nydrom"	https://www.trekcc.org/2e/cardimages/ST2E-EN03192.jpg	red_card_back	Personnel	"Nydrom"	"CA"	"ST2E-EN03192"	"C"	"N"	"3C192"	"Personnel"	"2"	""	""	""	""	""	"Non-Aligned"	""	""	""	""	"T'Lani"	"Anthropology Biology Honor Medical Physics"	"6"	"6"	"5"	"5"	"4"	"4"	""	"Y"
ST2E-EN03193	"Sharat"	https://www.trekcc.org/2e/cardimages/ST2E-EN03193.jpg	red_card_back	Personnel	"Sharat"	"CA"	"ST2E-EN03193"	"C"	"N"	"3C193"	"Personnel"	"1"	""	""	""	""	""	"Non-Aligned"	"[Stf]"	""	""	""	"Kellerun"	"Diplomacy Programming Treachery"	"4"	"4"	"5"	"5"	"6"	"6"	""	"Y"
ST2E-EN03194	"Karina Intelligence Analyst"	https://www.trekcc.org/2e/cardimages/ST2E-EN03194.jpg	red_card_back	Personnel	"Karina Intelligence Analyst"	"CA"	"ST2E-EN03194"	"U"	"Y"	"3U194"	"Personnel"	"2"	""	""	""	""	""	"Romulan"	"[Cmd]"	""	""	""	"Romulan"	"Intelligence Physics Science Transporters Treachery"	"3"	"3"	"6"	"6"	"5"	"5"	"When your Romulan present is stopped by a dilemma, you may discard a card from hand to have this personnel gain Diplomacy and Security until the end of this mission attempt."	"Y"
ST2E-EN03195	"Mullen"	https://www.trekcc.org/2e/cardimages/ST2E-EN03195.jpg	red_card_back	Personnel	"Mullen"	"CA"	"ST2E-EN03195"	"C"	"N"	"3C195"	"Personnel"	"2"	""	""	""	""	""	"Romulan"	"[Cmd]"	""	""	""	"Romulan"	"Archaeology Navigation Programming Security"	"4"	"4"	"5"	"5"	"6"	"6"	"When you play this personnel, for each Maneuver event you command, he is cost -1."	"Y"
ST2E-EN03196	"Pardek Betrayer"	https://www.trekcc.org/2e/cardimages/ST2E-EN03196.jpg	red_card_back	Personnel	"Pardek Betrayer"	"CA"	"ST2E-EN03196"	"R"	"Y"	"3R196"	"Personnel"	"2"	""	""	""	""	""	"Romulan"	""	""	"Senator."	""	"Romulan"	"Anthropology Diplomacy Treachery"	"3"	"3"	"6"	"6"	"4"	"4"	"Order - If this personnel is present with an opponent's personnel, return this personnel to his owner's hand to reveal the top four cards of that opponent's deck. You may place a personnel revealed in his or her owner's discard pile. Replace the remaining cards in the same order."	"Y"
STVE-EN02103ab	"Akorem Laan Revered Poet"	https://www.trekcc.org/2e/cardimages/STVE-EN02103ab.jpg	red_card_back	Personnel	"Akorem Laan Revered Poet"	"En"	"STVE-EN02103ab"	"U"	"Y"	"2U103"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Stf][Pa]"	""	""	""	"Bajoran"	"Anthropology Law Navigation Physics"	"6"	"6"	"4"	"4"	"4"	"4"	"While two [Baj] personnel are in your discard pile, this personnel is attributes +2."	"Y"
ST2E-EN02104	"Borum Selfless Hero"	https://www.trekcc.org/2e/cardimages/ST2E-EN02104.jpg	red_card_back	Personnel	"Borum Selfless Hero"	"En"	"ST2E-EN02104"	"R"	"Y"	"2R104"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Stf]"	""	"Bajoran Resistance."	""	"Bajoran"	"Exobiology Honor Medical"	"6"	"6"	"5"	"5"	"4"	"4"	"Order - Exchange this personnel with a [Baj] Leadership personnel in your discard pile, then remove this personnel from the game."	"Y"
ST2E-EN02105	"Jaro Essa Leader of the Circle"	https://www.trekcc.org/2e/cardimages/ST2E-EN02105.jpg	red_card_back	Personnel	"Jaro Essa Leader of the Circle"	"En"	"ST2E-EN02105"	"R"	"Y"	"2R105"	"Personnel"	"3"	""	""	""	""	""	"Bajoran"	""	""	""	""	"Bajoran"	"Diplomacy Law Leadership Treachery"	"3"	"3"	"6"	"6"	"5"	"5"	"When this personnel is facing a dilemma, you may remove a personnel in your discard pile from the game to make him gain one of the removed personnel's skills until the end of that dilemma. You may do this only once each dilemma."	"Y"
ST2E-EN02106	"Kira Nerys Impassioned Major"	https://www.trekcc.org/2e/cardimages/ST2E-EN02106.jpg	red_card_back	Personnel	"Kira Nerys Impassioned Major"	"En"	"ST2E-EN02106"	"R"	"Y"	"2R106"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Cmd][DS9]"	""	"Bajoran Resistance."	""	"Bajoran"	"Honor Leadership Officer Security"	"6"	"6"	"6"	"6"	"6"	"6"	"When this personnel uses a skill to complete a mission, you may take one of your personnel from an opponent's brig or from your discard pile into hand."	"Y"
ST2E-EN02107	"Kurn Bajoran Security Officer"	https://www.trekcc.org/2e/cardimages/ST2E-EN02107.jpg	red_card_back	Personnel	"Kurn Bajoran Security Officer"	"En"	"ST2E-EN02107"	"R"	"Y"	"2R107"	"Personnel"	"3"	""	""	""	""	""	"Bajoran"	"[Cmd][DS9]"	""	""	""	"Klingon"	"Law Navigation Officer Security"	"6"	"6"	"5"	"5"	"7"	"7"	"When you win combat involving this personnel, you may return him to his owner's hand to kill an opponent's personnel involved."	"Y"
ST2E-EN02108	"Leeta Dabo Girl"	https://www.trekcc.org/2e/cardimages/ST2E-EN02108.jpg	red_card_back	Personnel	"Leeta Dabo Girl"	"En"	"ST2E-EN02108"	"R"	"Y"	"2R108"	"Personnel"	"1"	""	""	""	""	""	"Bajoran"	"[DS9]"	""	"Dabo Girl."	""	"Bajoran"	"Anthropology Honor"	"6"	"6"	"5"	"5"	"4"	"4"	"When this personnel is randomly selected during a mission attempt, you may make one of your other [Baj] personnel present gain one skill he or she already has until the end of that mission attempt."	"Y"
ST2E-EN02109	"Ro Laren Maquis Sympathizer"	https://www.trekcc.org/2e/cardimages/ST2E-EN02109.jpg	red_card_back	Personnel	"Ro Laren Maquis Sympathizer"	"En"	"ST2E-EN02109"	"C"	"Y"	"2C109"	"Personnel"	"3"	""	""	""	""	""	"Bajoran"	"[Cmd][Maq]"	""	""	""	"Bajoran"	"Leadership Navigation Programming Security Treachery"	"4"	"4"	"6"	"6"	"6"	"6"	"When this personnel uses a skill to complete a mission, you may choose an opponent to place two random cards from hand on top of his or her deck."	"Y"
ST2E-EN02110	"The Sirah The Storyteller"	https://www.trekcc.org/2e/cardimages/ST2E-EN02110.jpg	red_card_back	Personnel	"The Sirah The Storyteller"	"En"	"ST2E-EN02110"	"U"	"Y"	"2U110"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	""	""	""	""	"Bajoran"	"Anthropology 2 Honor Leadership"	"8"	"8"	"5"	"5"	"2"	"2"	"While this personnel is facing a dilemma, you may stop him to make each of your other [Baj] personnel present attributes +3 until the end of that dilemma."	"Y"
ST2E-EN02111	"Varis Sul Tetrarch of the Paqu"	https://www.trekcc.org/2e/cardimages/ST2E-EN02111.jpg	red_card_back	Personnel	"Varis Sul Tetrarch of the Paqu"	"En"	"ST2E-EN02111"	"U"	"Y"	"2U111"	"Personnel"	"1"	""	""	""	""	""	"Bajoran"	""	""	""	""	"Bajoran"	"Geology Honor Law"	"6"	"6"	"5"	"5"	"3"	"3"	"While a [Baj] Leadership personnel is in your discard pile, this personnel gains Diplomacy and Leadership."	"Y"
ST2E-EN02112	"Winn Adami Devious Manipulator"	https://www.trekcc.org/2e/cardimages/ST2E-EN02112.jpg	red_card_back	Personnel	"Winn Adami Devious Manipulator"	"En"	"ST2E-EN02112"	"R"	"Y"	"2R112"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	""	""	"Vedek."	""	"Bajoran"	"Diplomacy Leadership Treachery"	"3"	"3"	"6"	"6"	"4"	"4"	"When you play this personnel, you may download a Treachery Bajoran."	"Y"
ST2E-EN02113	"Boheeka Clandestine Connection"	https://www.trekcc.org/2e/cardimages/ST2E-EN02113.jpg	red_card_back	Personnel	"Boheeka Clandestine Connection"	"En"	"ST2E-EN02113"	"U"	"Y"	"2U113"	"Personnel"	"3"	""	""	""	""	""	"Cardassian"	"[Stf]"	""	"Glinn. Smuggler."	""	"Cardassian"	"Biology Engineer Officer Physics"	"4"	"4"	"5"	"5"	"5"	"5"	"When you play this personnel, you may discard any number of cards from hand, then draw an equal number of cards."	"Y"
ST2E-EN02114	"Enabran Tain Retired Mastermind"	https://www.trekcc.org/2e/cardimages/ST2E-EN02114.jpg	red_card_back	Personnel	"Enabran Tain Retired Mastermind"	"En"	"ST2E-EN02114"	"R"	"Y"	"2R114"	"Personnel"	"3"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	""	""	"Cardassian"	"2 Intelligence Programming Security 2 Treachery"	"2"	"2"	"7"	"7"	"3"	"3"	"When this personnel is about to be stopped, you may kill one of your other [Car] personnel present to prevent that."	"Y"
ST2E-EN02115	"Evek Harsh Interrogator"	https://www.trekcc.org/2e/cardimages/ST2E-EN02115.jpg	red_card_back	Personnel	"Evek Harsh Interrogator"	"En"	"ST2E-EN02115"	"R"	"Y"	"2R115"	"Personnel"	"2"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	"Commander: Vetar. Gul."	""	"Cardassian"	"Diplomacy Leadership Officer Security"	"4"	"4"	"5"	"5"	"6"	"6"	"While you have a captive, this personnel gains Biology and Law."	"Y"
ST2E-EN02116	"Jural"	https://www.trekcc.org/2e/cardimages/ST2E-EN02116.jpg	red_card_back	Personnel	"Jural"	"En"	"ST2E-EN02116"	"C"	"N"	"2C116"	"Personnel"	"1"	""	""	""	""	""	"Cardassian"	"[Stf]"	""	"Glinn."	""	"Cardassian"	"Geology Science Transporters"	"4"	"4"	"6"	"6"	"5"	"5"	"While this personnel is present with a Gul, he gains Physics."	"Y"
ST2E-EN02117	"Natima Lang Professor of Political Ethics"	https://www.trekcc.org/2e/cardimages/ST2E-EN02117.jpg	red_card_back	Personnel	"Natima Lang Professor of Political Ethics"	"En"	"ST2E-EN02117"	"U"	"Y"	"2U117"	"Personnel"	"1"	""	""	""	""	""	"Cardassian"	""	""	"Dissident."	""	"Cardassian"	"Diplomacy Honor Law Leadership Programming"	"6"	"6"	"6"	"6"	"4"	"4"	"When you play this personnel, discard a card from hand."	"Y"
ST2E-EN02118	"Benjamin Sisko Man of Resolve"	https://www.trekcc.org/2e/cardimages/ST2E-EN02118.jpg	red_card_back	Personnel	"Benjamin Sisko Man of Resolve"	"En"	"ST2E-EN02118"	"U"	"Y"	"2U118"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][DS9]"	""	""	""	"Human"	"Diplomacy Engineer Leadership Officer Security"	"4"	"4"	"6"	"6"	"6"	"6"	"Order - This personnel loses Diplomacy and gains Treachery until the end of this turn. You may do this only once each turn."	"Y"
ST2E-EN02119	"Cal Hudson Attache to the Demilitarized Zone"	https://www.trekcc.org/2e/cardimages/ST2E-EN02119.jpg	red_card_back	Personnel	"Cal Hudson Attache to the Demilitarized Zone"	"En"	"ST2E-EN02119"	"U"	"Y"	"2U119"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][Maq]"	""	""	""	"Human"	"Diplomacy Leadership Navigation Officer Treachery"	"4"	"4"	"6"	"6"	"6"	"6"	"When you play this personnel, you may download a [Maq] ship."	"Y"
ST2E-EN02120	"Chakotay Freedom Fighter"	https://www.trekcc.org/2e/cardimages/ST2E-EN02120.jpg	red_card_back	Personnel	"Chakotay Freedom Fighter"	"En"	"ST2E-EN02120"	"R"	"Y"	"2R120"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][Maq]"	""	"Commander: Valjean."	""	"Human"	"Anthropology Archaeology Leadership Navigation Treachery"	"4"	"4"	"6"	"6"	"6"	"6"	"While this personnel is facing a dilemma, each of your other [Maq] personnel present is attributes +1."	"Y"
ST2E-EN02121	"Ezri Dax Station Counselor"	https://www.trekcc.org/2e/cardimages/ST2E-EN02121.jpg	red_card_back	Personnel	"Ezri Dax Station Counselor"	"En"	"ST2E-EN02121"	"R"	"Y"	"2R121"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][DS9]"	""	"Host."	""	"Trill"	"Anthropology Diplomacy Geology"	"6"	"6"	"6"	"6"	"4"	"4"	"If you command {Jadzia Dax}, place this personnel in her owner's discard pile. While this personnel is facing a dilemma, you may discard a card from hand to make her gain Engineer, Law, or Science until the end of that dilemma."	"Y"
ST2E-EN02122ab	"Jake Sisko Temporal Anchor"	https://www.trekcc.org/2e/cardimages/ST2E-EN02122ab.jpg	red_card_back	Personnel	"Jake Sisko Temporal Anchor"	"En"	"ST2E-EN02122ab"	"R"	"Y"	"2R122"	"Personnel"	"4"	""	""	""	""	""	"Federation"	"[E][Fut]"	""	""	""	"Human"	"Anthropology Astrometrics Biology Physics Programming Science"	"7"	"7"	"7"	"7"	"3"	"3"	"Order - Place this personnel in his owner's discard pile to download a [Fed][DS9] personnel."	"Y"
ST2E-EN02123ab	"Joseph Sisko Creole Chef"	https://www.trekcc.org/2e/cardimages/ST2E-EN02123ab.jpg	red_card_back	Personnel	"Joseph Sisko Creole Chef"	"En"	"ST2E-EN02123ab"	"U"	"Y"	"2U123"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[E]"	""	"Chef."	""	"Human"	"Anthropology Biology Honor"	"7"	"7"	"5"	"5"	"3"	"3"	"Each of your [Fed][DS9] personnel present is attributes +1."	"Y"
ST2E-EN02124	"Julian Bashir ""Unnatural Freak"""	https://www.trekcc.org/2e/cardimages/ST2E-EN02124.jpg	red_card_back	Personnel	"Julian Bashir ""Unnatural Freak"""	"En"	"ST2E-EN02124"	"U"	"Y"	"2U124"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Stf][DS9]"	""	"Genetically Enhanced."	""	"Human"	"Biology Exobiology 3 Medical"	"4"	"4"	"8"	"8"	"6"	"6"	"While this personnel is attempting a mission, you may remove two cards in your discard pile from the game to make him gain Treachery until the end of this turn. You may do this only once each turn."	"Y"
ST2E-EN02125	"Keiko O'Brien School Teacher"	https://www.trekcc.org/2e/cardimages/ST2E-EN02125.jpg	red_card_back	Personnel	"Keiko O'Brien School Teacher"	"En"	"ST2E-EN02125"	"R"	"Y"	"2R125"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[DS9]"	""	""	""	"Human"	"Biology Exobiology Honor Science"	"6"	"6"	"5"	"5"	"4"	"4"	"When you are about to play a [Baj] personnel at this mission, you may discard a card from hand to make that personnel cost -1."	"Y"
ST2E-EN02126	"Kelly Relief Tactical Officer"	https://www.trekcc.org/2e/cardimages/ST2E-EN02126.jpg	red_card_back	Personnel	"Kelly Relief Tactical Officer"	"En"	"ST2E-EN02126"	"C"	"Y"	"2C126"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][TNG]"	""	"Genetically Enhanced."	""	"Human"	"Engineer Physics Security"	"5"	"5"	"7"	"7"	"7"	"7"	""	"Y"
ST2E-EN02127	"Michael Eddington Noble Hero"	https://www.trekcc.org/2e/cardimages/ST2E-EN02127.jpg	red_card_back	Personnel	"Michael Eddington Noble Hero"	"En"	"ST2E-EN02127"	"R"	"Y"	"2R127"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][Maq]"	""	"Commander: Guingouin."	""	"Human"	"Engineer Leadership Security Treachery"	"4"	"4"	"6"	"6"	"6"	"6"	"While an opponent's ship is in an engagement at this mission, that opponent cannot play interrupts."	"Y"
ST2E-EN02128	"Miles O'Brien Transporter Chief"	https://www.trekcc.org/2e/cardimages/ST2E-EN02128.jpg	red_card_back	Personnel	"Miles O'Brien Transporter Chief"	"En"	"ST2E-EN02128"	"R"	"Y"	"2R128"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Stf][TNG]"	""	""	""	"Human"	"Engineer Honor Navigation 2 Transporters"	"7"	"7"	"5"	"5"	"5"	"5"	"While this personnel is equipped with an equipment, he gains Physics and Programming."	"Y"
